entry_id,quantity,utilize,home
396,3,2,1
397,3,1,1
398,5,1,1
399,4,1,1
400,0,2,2
401,3,1,1
402,3,1,1
403,5,1,1
404,5,1,1
405,2,1,1
406,7,1,1
407,5,1,1
408,2,1,1
409,4,1,1
410,6,1,1
411,3,1,1
412,3,1,1
413,0,2,2
414,0,2,2
415,1,2,1
416,3,1,1
417,1,1,1
418,1,2,1
419,2,1,1
420,2,1,1
421,4,1,1
422,1,1,1
423,4,1,1
424,3,1,1
425,4,1,1
426,2,1,1
427,2,1,1
428,1,1,1
429,4,1,1
430,2,1,1
431,1,1,1
432,2,1,1
433,1,1,1
434,1,1,1
435,2,1,1
436,2,1,1
437,3,1,1
438,2,1,1
439,4,1,1
440,4,1,1
441,1,1,1
442,4,1,1
443,1,1,1
444,0,2,2
445,2,1,1
446,3,2,1
447,2,1,1
448,0,2,2
449,0,2,2
450,2,2,1
451,2,2,1
452,0,2,2
453,0,2,2
454,4,2,1
455,1,1,1
456,1,1,1
457,2,1,1
458,3,1,1
459,4,1,1
460,2,2,1
461,2,1,1
462,3,1,1
463,1,1,1
464,5,1,1
465,4,1,1
466,4,1,1
467,4,1,1
468,6,1,1
469,3,1,1
470,4,1,1
471,2,1,1
472,5,1,1
473,2,1,1
474,1,1,1
475,4,1,1
476,2,1,1
477,3,1,1
478,4,1,1
479,2,1,1
480,5,1,1
481,4,1,1
482,4,1,1
483,3,1,1
484,2,1,1
485,1,1,1
486,3,1,1
487,2,1,1
488,8,1,1
489,4,1,1
490,3,1,1
491,1,1,1
492,1,1,1
493,5,1,1
494,5,1,1
495,1,1,1
496,2,1,1
497,2,1,1
498,2,1,1
499,3,1,1
500,2,1,1
501,5,1,1
502,3,2,1
503,3,1,1
504,1,1,1
505,1,2,1
506,3,1,1
507,3,1,1
508,4,1,1
509,5,1,1
510,5,1,1
511,7,1,1
512,5,1,1
513,2,1,1
514,4,1,1
515,2,1,1
516,3,1,1
517,4,1,1
518,2,2,1
519,0,2,2
520,2,1,1
521,1,1,1
522,7,1,1
523,5,1,1
524,4,1,1
525,1,1,1
526,4,1,1
527,3,1,1
528,1,1,1
529,0,2,2
530,3,1,1
531,2,1,1
532,1,1,1
533,1,1,1
534,2,1,1
535,6,1,1
536,2,1,1
537,5,1,1
538,1,1,1
539,5,1,1
540,4,1,1
541,1,1,1
542,1,1,1
543,0,2,2
544,2,1,1
545,2,1,1
546,2,1,1
547,2,1,1
548,4,1,1
549,0,2,2
550,3,1,1
551,2,2,1
552,1,1,1
553,5,2,1
554,0,2,2
555,2,2,1
556,3,1,1
557,5,1,1
558,1,1,1
559,3,1,1
560,3,1,1
561,4,1,1
562,4,1,1
563,4,1,1
564,1,1,1
565,2,1,1
566,4,1,1
567,2,1,1
568,2,1,1
569,3,1,1
570,2,1,1
571,6,1,1
572,6,1,1
573,3,1,1
574,6,1,1
575,5,1,1
576,3,1,1
577,6,1,1
578,1,1,1
579,5,1,1
580,2,1,1
581,5,1,1
582,5,1,1
583,5,1,1
584,2,1,1
585,6,1,1
586,2,1,1
587,1,1,1
588,1,1,1
589,2,1,1
590,2,1,1
591,2,1,1
592,1,1,1
593,5,1,1
594,2,1,1
595,6,1,1
596,1,1,1
597,4,1,1
598,3,1,1
599,2,1,1
600,4,1,1
601,5,1,1
602,4,1,1
603,2,1,1
604,2,1,1
605,1,1,1
606,4,1,1
607,4,1,1
608,3,1,1
609,3,1,1
610,1,2,1
611,0,2,2
612,1,1,1
613,4,1,1
614,3,1,1
615,5,1,1
616,5,1,1
617,1,1,1
618,1,1,1
619,2,1,1
620,1,1,1
621,3,1,1
622,1,1,1
623,4,1,1
624,2,1,1
625,5,1,1
626,2,1,1
627,8,1,1
628,2,1,1
629,3,1,1
630,5,1,1
631,2,1,1
632,5,1,1
633,1,1,1
634,3,1,1
635,2,1,1
636,3,1,1
637,2,1,1
638,3,1,1
639,0,2,2
640,0,2,2
641,3,2,1
642,0,2,2
643,0,2,2
644,0,2,2
645,2,2,1
646,3,1,1
647,3,1,1
648,7,1,1
649,3,1,1
650,3,1,1
651,4,1,1
652,2,1,1
653,4,1,1
654,3,1,1
655,5,1,1
656,4,1,1
657,5,1,1
658,4,1,1
659,1,1,1
660,2,1,1
661,7,1,1
662,3,1,1
663,4,1,1
664,1,1,1
665,2,1,1
666,6,1,1
667,4,1,1
668,1,1,1
669,5,1,1
670,3,1,1
671,1,1,1
672,4,1,1
673,4,1,1
674,5,1,1
675,6,1,1
676,2,1,1
677,4,1,1
678,6,1,1
679,2,1,1
680,4,1,1
681,5,1,1
682,1,1,1
683,3,1,1
684,1,1,1
685,2,1,1
686,4,1,1
687,2,1,1
688,4,1,1
689,1,1,1
690,5,1,1
691,2,1,1
692,2,1,1
693,2,1,1
694,2,1,1
695,10,1,1
696,3,1,1
697,2,2,1
698,0,2,2
699,2,2,1
700,0,2,2
701,0,2,2
702,0,1,2
703,1,1,1
704,0,2,2
705,1,1,1
706,2,2,1
707,3,2,1
708,3,1,1
709,4,1,1
710,3,1,1
711,2,1,1
712,4,1,1
713,2,1,1
714,4,1,1
715,3,1,1
716,2,1,1
717,3,1,1
718,5,1,1
719,1,1,1
720,1,1,1
721,1,1,1
722,4,1,1
723,4,1,1
724,4,1,1
725,5,1,1
726,5,1,1
727,5,1,1
728,3,1,1
729,2,1,1
730,2,1,1
731,7,1,1
732,3,1,1
733,4,1,1
734,2,1,1
735,1,1,1
736,2,1,1
737,2,1,1
738,5,1,1
739,2,1,1
740,4,1,1
741,1,1,1
742,1,1,1
743,3,1,1
744,4,1,1
745,1,1,1
746,3,1,1
747,3,1,1
748,1,1,1
749,3,1,1
750,6,1,1
751,1,1,1
752,2,1,1
753,3,1,1
754,2,1,1
755,7,1,1
756,2,1,1
757,2,1,1
758,10,1,1
759,1,1,1
760,0,2,2
761,1,2,1
762,1,1,1
763,1,1,1
764,4,1,1
765,2,1,1
766,4,1,1
767,3,1,1
768,5,1,1
769,1,1,1
770,5,1,1
771,2,1,1
772,2,1,1
773,3,1,1
774,4,1,1
775,2,1,1
776,2,1,1
777,4,1,1
778,2,1,1
779,1,1,1
780,0,2,2
781,2,1,1
782,2,1,1
783,3,1,1
784,4,1,1
785,2,1,1
786,5,1,1
787,2,1,1
788,2,1,1
789,4,1,1
790,0,2,2
791,0,2,2
792,1,2,1
793,1,2,1
794,0,1,2
795,1,1,1
796,1,2,1
797,5,2,1
798,1,1,1
799,3,1,1
800,1,1,1
801,3,1,1
802,1,1,1
803,4,1,1
804,1,1,1
805,3,1,1
806,3,1,1
807,3,1,1
808,3,1,1
809,2,1,1
810,4,1,1
811,4,1,1
812,4,1,1
813,3,1,1
814,4,1,1
815,3,1,1
816,3,1,1
817,3,1,1
818,5,1,1
819,1,1,1
820,5,1,1
821,6,1,1
822,2,1,1
823,1,1,1
824,4,1,1
825,2,1,1
826,2,1,1
827,1,1,1
828,2,1,1
829,6,1,1
830,1,1,1
831,4,1,1
832,10,1,1
833,1,1,1
834,2,1,1
835,2,1,1
836,3,1,1
837,2,1,1
838,2,1,1
839,1,1,1
840,6,1,1
841,1,1,1
842,1,1,1
843,4,1,1
844,2,1,1
845,3,1,1
846,7,1,1
847,4,1,1
848,4,1,1
849,2,1,1
850,2,1,1
851,1,1,1
852,2,2,1
853,1,2,1
854,0,2,2
855,0,2,2
856,0,2,2
857,3,1,1
858,3,1,1
859,3,1,1
860,4,1,1
861,1,1,1
862,6,1,1
863,4,1,1
864,1,1,1
865,6,1,1
866,2,1,1
867,4,1,1
868,1,1,1
869,3,1,1
870,3,1,1
871,1,1,1
872,5,1,1
873,7,1,1
874,4,1,1
875,2,1,1
876,3,1,1
877,2,1,1
878,4,1,1
879,1,1,1
880,3,1,1
881,3,1,1
882,1,1,1
883,5,1,1
884,4,1,1
885,6,1,1
886,6,1,1
887,3,1,1
888,2,1,1
889,2,1,1
890,2,1,1
891,3,1,1
892,2,1,1
893,0,2,2
894,3,1,1
895,2,1,1
896,5,1,1
897,2,1,1
898,4,1,1
899,2,1,1
900,2,1,1
